date,blh,t2,u10,v10,tp,tcc
2019-06-11 11:00:00,478.09085547468,287.719707801079,-6.55464258863825,1.07149788156513,0.000324355035739687,0.994750736270276
2019-06-11 12:00:00,473.453242597868,287.739167399291,-6.94055505437966,0.382656019002801,0.000429236304781261,0.972410846443776
2019-06-11 13:00:00,497.929532781044,287.723474174927,-7.37132307726135,-0.51450190627733,0.000414912242574195,1
2019-06-11 14:00:00,478.966849018078,287.734773296469,-7.45214041728134,-0.621873524810645,0.00040617213682073,1
2019-06-11 15:00:00,434.909526688361,288.025411811696,-7.18262038860222,-1.08727656148146,0.000390148609606045,1
2019-06-11 16:00:00,438.619616989811,288.068097381967,-7.18958073367572,-1.45589391384055,0.000322412790016694,1
2019-06-11 17:00:00,401.364126879418,288.329860364363,-6.35743281155597,-1.28916544985044,0.000241324031081772,1
2019-06-11 18:00:00,339.735404649779,288.699592730386,-5.52683163278588,-0.893705192858017,0.000281382849118485,1
2019-06-11 19:00:00,293.41080491362,289.126448433095,-4.81803649280192,-0.161007317091943,0.00162517410871367,1
2019-06-11 20:00:00,260.019992200571,289.449101126025,-4.46305889405381,0.984163924236972,0.0019145687214395,1
2019-06-11 21:00:00,226.629179487522,289.504341275787,-4.32965228014521,1.56865872090072,0.00220250664987308,1
2019-06-11 22:00:00,200.761605441302,289.029150442036,-3.94180638521672,0.742955851616355,0.00177569815224556,0.713228449788656
2019-06-11 23:00:00,205.811450573831,289.195498620298,-4.20397938298493,-0.0264147248459567,0.000988117511572249,0.537256038942212
2019-06-12 00:00:00,232.658076227378,289.427130611915,-4.17072440096713,-0.790114265118129,8.59443732424015e-05,0.546472769444402
2019-06-12 01:00:00,307.890462895667,289.550165490931,-4.03847784457078,-1.9454933715893,0.000580731471174648,0.721041307432896
2019-06-12 02:00:00,373.074688330863,289.919270127979,-3.59340244570469,-3.01316045165297,3.81165723137202e-05,0.603878961744465
2019-06-12 03:00:00,419.863049354703,290.218069119876,-2.57564532162514,-3.55795799498574,0.000108765760487559,0.884088932293654
2019-06-12 04:00:00,468.145752305516,290.275192456562,-0.301159225942822,-2.12696652967377,0.000128673779148228,0.99002029511849
2019-06-12 05:00:00,227.608231094849,290.459744775086,-1.51921961380398,-0.0532576294792855,0.000228942214597697,1
2019-06-12 06:00:00,220.600282747666,290.573363719483,-3.00215980029526,-1.50277447967904,0.000274584989088012,1
2019-06-12 07:00:00,445.885210496816,290.686982663881,-2.15029090046728,-3.72657680437256,0.00261401996243204,0.997619519936521
2019-06-12 08:00:00,569.657945275741,290.713975009788,-0.591946975679834,-4.81844030551416,0.000698965679561795,1
2019-06-12 09:00:00,620.104867569067,290.836382159829,0.926954993691156,-5.00445029255075,0.000419525076166301,1
2019-06-12 10:00:00,577.954119422039,290.992058945523,3.71418650978741,-4.53262008153111,0.000225057723151713,0.507225367372164
2019-06-12 11:00:00,432.178487994238,291.104422431971,3.0042313122912,-2.6793254545934,0.000113378594079665,0.535363862481498
2019-06-12 12:00:00,282.177475945341,291.261354675614,2.43657650296416,-1.55948484158044,0.00011726308552565,0.536096317885645
2019-06-12 13:00:00,303.665082274571,291.558270480587,2.44972382143631,-1.51373848297998,0.00040617213682073,0.982604184151496
2019-06-12 14:00:00,378.021475399463,292.27953107237,2.6113585014763,-2.05437726643998,0.000439675875542344,0.992126104405414
2019-06-12 15:00:00,392.346546285616,292.894705467451,2.14888223992647,-1.20523411423637,0.000143968964216791,0.965910304731967
2019-06-12 16:00:00,378.021475399463,293.184716253703,1.99072773242323,-0.815822962513429,0.000285267340564469,0.992126104405414
2019-06-12 17:00:00,363.026527097769,293.361108095558,1.33954878221428,-0.830945725687136,0.000532175328099845,0.91735461523202
2019-06-12 18:00:00,217.663127925685,293.080513243924,0.19534538929963,-1.40447651904995,0.000604523981281302,0.949246944287611
2019-06-12 19:00:00,224.980250464655,292.995142103382,-0.0880953295264736,-1.48576137110862,0.000245208522527757,0.947324248851724
2019-06-12 20:00:00,209.933773130997,292.479148886284,0.774600773749157,-0.526978185895638,0.000256619216150335,0.994750736270276
2019-06-12 21:00:00,81.5234254752602,291.576474620849,0.958276546521871,0.494942535567571,0.000164119763592835,0.958066928112554
2019-06-12 22:00:00,36.7962257300032,291.920470098915,-0.84329277000039,0.581898423816382,0.000138385007763189,0.832496604764012
2019-06-12 23:00:00,34.5804773555265,291.093751039404,-1.09811873685769,-0.0419155570990057,0.000141055595632303,0.801733477789816
2019-06-13 00:00:00,59.7266449542421,290.456606130213,-1.35487813290207,-0.587847307669806,0.000145911209939784,1
2019-06-13 01:00:00,80.2351996761456,290.239411905011,-1.49524509188417,-0.333406817272196,7.81753903504323e-05,1
2019-06-13 02:00:00,103.887025347889,290.070552810851,-1.95346780922241,-0.00524285640276775,3.05903701371246e-05,1
2019-06-13 03:00:00,127.848025211419,290.038538633148,-1.576835803579,-0.314881432384406,0.000137413884901693,1
2019-06-13 04:00:00,106.618064042011,289.955678408505,-0.573386055483854,-0.0354883827501805,0.000312701561401734,1
2019-06-13 05:00:00,81.9871867629413,289.902321445666,-0.68900512087131,0.909306246527125,0.000333823483639273,1
2019-06-13 06:00:00,113.110722069549,289.698937257905,-1.74001722696865,1.82650183301242,0.000175044895784665,1
2019-06-13 07:00:00,162.16636049983,289.605405640693,-2.70982530720858,2.89038822228266,0.000215589275252126,1
2019-06-13 08:00:00,211.067411834218,289.384445041644,-3.66261921060219,3.62573258160413,0.000115806401233405,1
2019-06-13 09:00:00,261.92656638326,289.234417816721,-4.56166378259495,2.78868763993949,0.000157321903562362,1
2019-06-13 10:00:00,285.939095278755,289.486764864499,-4.12432210047718,2.88963208412398,0.000189368957991732,0.984282727786001
2019-06-13 11:00:00,328.295959553641,289.521289958101,-5.01988649993319,2.85598393606248,9.92973125879728e-05,1
2019-06-13 12:00:00,347.722404604289,289.643069379168,-5.67222550765439,2.80872530114465,4.49144323441918e-05,1
2019-06-13 13:00:00,359.780198084001,290.035399988275,-5.67106545014214,2.15353158664382,0.000148824578524272,1
2019-06-13 14:00:00,339.786933681743,290.337337625044,-6.19541144567856,1.32820678643879,0.000222144354567225,1
2019-06-13 15:00:00,332.624398238666,290.736573252872,-5.88490271823332,0.518382818486816,0.00127022870283686,1
2019-06-13 16:00:00,335.355436932789,290.74033962672,-5.25421811740744,-0.0339761064328099,0.00477695335569916,1
2019-06-13 17:00:00,307.787404831738,290.990803487574,-4.44024442964625,-0.407130287744015,0.00242052373227895,1
2019-06-13 18:00:00,286.608972694295,291.158407123785,-4.20204595379785,-1.35268105518001,0.00165260832955093,1
2019-06-13 19:00:00,260.174579296465,291.282069731775,-3.31962887281399,-1.56704622316729,8.95860839730117e-05,0.960050661498787
2019-06-13 20:00:00,202.049831240417,291.165939871479,-2.60928698948036,-1.2188446010927,0.000353731502299942,0.985015183190148
2019-06-13 21:00:00,244.767398739055,291.353630834876,-2.43953190685463,-2.06950002961369,0.000250792478981359,1
2019-06-13 22:00:00,342.878675599618,292.118204725905,-3.13401967085419,-2.08084210199397,0.000274584989088012,0.997619519936521
2019-06-13 23:00:00,329.584185352756,292.172817146693,-2.23381504134919,-2.84718812582154,0.000185970027976497,1
2019-06-14 00:00:00,481.80094577613,291.988892557143,-1.72493647930942,-5.27136706256667,0.000953642649989139,1
2019-06-14 01:00:00,431.920842834415,291.602211508807,-0.934937313468039,-5.03772037153291,0.00206339329996377,1
2019-06-14 02:00:00,398.169326897614,291.549482274943,-0.0258389097024591,-4.60218479213016,0.000426322936196774,1
2019-06-14 03:00:00,407.856784906955,291.403221423868,1.00390547533699,-4.33980485106636,0.000223115477428721,1
2019-06-14 04:00:00,380.958630221444,291.284580647673,1.47372876779772,-3.89103685388662,0.00017650158007691,1
2019-06-14 05:00:00,347.155585252678,291.164056684556,2.18987093869259,-3.06835853723699,0.000195924037306831,1
2019-06-14 06:00:00,375.908785088915,290.639902990788,3.47637471977642,-1.85815941426114,0.000149795701385767,1
2019-06-14 07:00:00,397.654036577968,289.960072511327,4.52003979496286,0.287760680087793,0.000201750774475808,1
2019-06-14 08:00:00,385.647772130221,289.125192975146,5.04283904714961,2.46468243894283,0.000165819228600453,1
2019-06-14 09:00:00,402.549294614603,288.617987963692,4.65731326724562,3.61854926909662,0.000100025654734093,1
2019-06-14 10:00:00,413.628036486988,288.237584205101,4.94423415860847,3.65370969347549,7.42908989044486e-05,1
2019-06-14 11:00:00,433.312126697459,287.865968652154,4.68012773165318,4.46882662853826,6.55507931509799e-06,1
2019-06-14 12:00:00,421.975739665251,287.778714324689,3.78843019057133,4.68243565836687,2.42780715373897e-06,1
2019-06-14 13:00:00,429.859681555832,288.112666139161,2.97406981697273,4.4903765660608,1.45668429224304e-06,1
2019-06-14 14:00:00,433.1060105696,288.412720589007,2.50540658202425,3.67601576915671,8.9828864688387e-06,1
2019-06-14 15:00:00,449.18306854255,288.713402767827,2.87314481340709,3.07375172576385,1.18962550533265e-05,1
2019-06-14 16:00:00,489.169597347065,288.545171402641,2.97406981697273,2.91307236704322,1.82085536530509e-05,1
2019-06-14 17:00:00,514.624939137568,288.606061113175,2.76371272141829,2.9013522255836,6.09379595588773e-05,1
2019-06-14 18:00:00,502.618674689821,288.474865757489,2.07386518746772,2.97507569605542,4.2001063759704e-05,1
2019-06-14 19:00:00,501.4850359866,288.417742420803,1.29507991091142,2.91874340323336,5.99668366973814e-05,1
2019-06-14 20:00:00,501.794210178387,288.243233765872,1.18912799145937,3.02913957440142,4.2001063759704e-05,1
2019-06-14 21:00:00,516.170810096506,288.189249074059,1.36584341915859,3.4782856406605,2.33069486759042e-05,1
2019-06-14 22:00:00,453.253862067752,287.363785472497,0.440890896058942,4.04085243072237,1.7237430791555e-05,0.984740512413593
2019-06-14 23:00:00,443.154171802694,287.365668659421,-0.392803769410471,3.97695875631346,2.28213872451571e-05,0.961393496406391
2019-06-15 00:00:00,431.714726706557,287.3587636407,-1.25859335938543,3.98149558526558,2.3792510106653e-05,0.87450597408939
2019-06-15 01:00:00,422.027268697215,287.383245070709,-2.09538151155417,4.12667411173316,6.87069424508465e-05,0.827125265133597
2019-06-15 02:00:00,440.886894396252,287.500630388954,-2.84825883700359,4.0189244241205,5.14695116592915e-05,0.868921001632765
2019-06-15 03:00:00,462.065326533695,287.574702407953,-3.41978050470479,3.76145938108815,3.81165723137202e-05,0.887262905711626
2019-06-15 04:00:00,486.490087684907,287.644380324131,-3.52843922501876,4.01968056227918,2.57347558296449e-05,1
2019-06-15 05:00:00,531.423403558022,287.702131389791,-4.12316204296493,4.18414061179324,1.99080186606693e-05,1
2019-06-15 06:00:00,546.624467987574,287.709664137486,-5.45065452281489,3.64425796649192,2.28213872451571e-05,1
2019-06-15 07:00:00,617.21924177905,287.695226371071,-6.16408989284785,3.2593836437211,8.35165660886608e-05,0.994994888071659
2019-06-15 08:00:00,677.714325305469,287.481798519716,-6.64976730464265,3.49794523278631,4.05443794674609e-05,1
2019-06-15 09:00:00,679.363254328336,287.424047454056,-6.78936089194991,4.51910981609084,4.1029940898208e-05,1
2019-06-15 10:00:00,638.088499724706,286.924375190297,-7.0035848458785,5.09264060945365,0.000101482339026338,1
2019-06-15 11:00:00,649.631002884772,286.532044581189,-6.70158320685642,5.68205030414886,7.76898289196852e-05,1
2019-06-15 12:00:00,679.672428520123,286.243289252886,-5.80911229409974,5.25974714252311,2.67058786911408e-05,1
2019-06-15 13:00:00,702.190615488645,285.994080849981,-5.3153144797192,6.79508567373365,6.28802052818692e-05,1
2019-06-15 14:00:00,726.563847607892,286.17926089748,-5.27625921014016,7.33043149008285,8.76438382500198e-05,1
2019-06-15 15:00:00,748.051453937123,286.627459385324,-5.26581869252992,7.29300265122793,0.000287937928433584,1
2019-06-15 16:00:00,751.555428110714,286.795063021535,-5.98041412007513,7.53799141464197,0.000515909020169786,1
2019-06-15 17:00:00,718.834492813205,286.882317349,-6.53569498260485,7.11039528590543,0.000690468354523704,1
2019-06-15 18:00:00,745.268886211035,286.847792255399,-6.44830398334878,7.2094493846932,0.000420496199027797,1
2019-06-15 19:00:00,792.211834330769,286.889850096695,-6.71898406954015,7.06124630559088,0.000304204236363643,1
2019-06-15 20:00:00,815.245311618937,286.923747461322,-7.33110775017006,6.73837531183225,0.00035421706373069,1
2019-06-15 21:00:00,824.314421244704,286.847792255399,-7.88600192686236,6.83591713430265,0.000373396740245237,1
2019-06-15 22:00:00,763.355576430604,287.121482088312,-7.94941840419863,5.84499807734554,0.000182085536530512,1
2019-06-15 23:00:00,802.105408467969,287.46171119253,-7.81485173277778,5.58413041259911,7.72042674889364e-05,1
2019-06-16 00:00:00,805.867027801383,287.670744941063,-8.19844408349469,5.96522404457651,7.91465132119282e-05,1
2019-06-16 01:00:00,810.246995518373,287.714058240308,-8.69069515452556,5.62685221856483,6.87069424508465e-05,1
2019-06-16 02:00:00,817.924821281095,287.855924988561,-8.28235491021401,5.31456715902779,7.52620217659393e-06,1
2019-06-16 03:00:00,823.180782541483,287.768670661096,-8.5630888281782,4.83101680654853,6.09379595588773e-05,1
2019-06-16 04:00:00,797.107092367405,287.655051716698,-9.07312744773022,4.87411668159359,9.24994525574995e-05,1
2019-06-16 05:00:00,759.284782905402,287.725985090825,-8.87398424146086,4.64916557938471,4.29721866211999e-05,1
2019-06-16 06:00:00,724.554215361274,287.801312567774,-8.63153222140087,4.66126378992368,0.000104881269041575,1
2019-06-16 07:00:00,706.570583205635,287.955733895518,-8.77692609626938,4.49793794764765,0.00238143603710373,1
2019-06-16 08:00:00,690.854228456437,288.069352839916,-8.77151249454555,4.50890195094859,0.00402360479589359,1
2019-06-16 09:00:00,687.865544602492,288.217496877915,-8.82835531264574,3.99208151948717,0.00505639395909466,1
2019-06-16 10:00:00,560.588835649975,288.219380064839,-7.57239971271779,2.6771572615334,0.00424477802759932,1
2019-06-16 11:00:00,530.805055174447,288.338648570007,-7.45794070484259,2.16978855705555,0.00349701342424734,1
2019-06-16 12:00:00,531.06270033427,288.430924729269,-7.60101446468659,2.27148913939873,0.00353634390013793,1
2019-06-16 13:00:00,479.636726433617,288.506252206218,-7.40071120090498,2.1232860602964,0.00514209555162168,1
2019-06-16 14:00:00,454.078326579185,288.641213935751,-8.11878680098694,2.14823861953302,0.00579541845669316,1
2019-06-16 15:00:00,459.64346203136,288.851503142233,-8.71389630477053,1.41327232929089,0.00542930513790915,1
2019-06-16 16:00:00,453.047745939893,288.925575161232,-9.02827189058994,0.449952315125794,0.00436495448170945,1
2019-06-16 17:00:00,432.436133154061,289.181688582857,-8.2011508843566,-0.279342938926196,0.00426759941484447,1
2019-06-16 18:00:00,431.354023482804,289.531333621694,-7.46915459412766,-0.970075146885235,0.0041551919436263,1
2019-06-16 19:00:00,425.840417062594,289.800629351785,-6.97381003639745,-1.24115067677392,0.00222872696713348,1
2019-06-16 20:00:00,422.284913857038,289.985809399284,-5.9367186204471,-1.47177281517294,0.00121438913830083,1
2019-06-16 21:00:00,429.705094459938,290.163456699088,-5.11191772923826,-1.70957826607948,0.000601853393412188,1
2019-06-16 22:00:00,432.333075090132,290.363702241976,-4.97580431446774,-1.44114921974619,0.000127702656286732,1
2019-06-16 23:00:00,445.988268560746,290.459117046111,-4.94834962001119,-1.15948775563591,0.000271914401218898,1
2019-06-17 00:00:00,400.848836559772,290.638019803864,-4.68772336559265,-0.397678560760448,0.000322898351447442,1
2019-06-17 01:00:00,331.902991791162,290.733434607999,-4.66065535697351,-0.0252805176079287,0.000213161468098386,1
2019-06-17 02:00:00,324.79198538005,290.702675888245,-4.86559885080412,-0.506184386531791,0.000181114413669016,1
2019-06-17 03:00:00,283.620288840349,290.656851673101,-4.27358283371985,-0.868374564542059,0.000522221318769511,1
