date,"PM2,5",Cl,NO3,SO4,Na sol,NH4,Na no sol,Na total,Mg,Al,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Mo,Ag,Cd,Sb,Ba,Pb,OCPk1 C,OCPk2 C,OCPk3 C,OCPk4 C,OCPk5 C,Pyrol C,ECPk1 C,ECPk2 C,ECPk3 C,ECPk4 C,ECPk5 C,ECPk6 C,C Orgánico,C Elemental,C Total,Event_F,ws,wd
2019-04-03 12:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,3.6,54.0
2019-04-03 13:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,1.5,92.0
2019-04-03 14:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,2.6,357.0
2019-04-03 15:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,2.1,95.0
2019-04-03 16:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,1.5,93.0
2019-04-03 17:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,1.5,53.0
2019-04-03 18:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,1.0,356.0
2019-04-03 19:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,1.5,49.0
2019-04-03 20:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,0.5,47.0
2019-04-03 21:00:00,21.9913921131111,0.618845641791382,0.590739396453625,0.768778351976944,0.624182856658472,0.200354229799771,1.6948458448067,2.24469107350614,0.278282865132902,0.258337866798209,0.184244732427708,0.24100626119155,0.00936493660767983,0.00136367444613877,0.00199075699361089,0.00401055101248336,0.167190956801897,0.000202736345617566,0.000958696708567399,0.00219267823773122,0.00632363496175324,3.57909744323217e-06,0.0,0.000299086436066756,3.04035906655426e-05,3.79384328982609e-06,0.000845649748339924,0.00638627431674324,0.00291220335967973,1.55513111997265,1.19128919145763,0.744075191285692,1.38259626471991,0.0107291462731889,0.105811594673611,0.0264448566207966,0.0970449093410648,0.654510195893936,0.510012435155525,0.0289703090367431,0.0192063003854139,4.10799,1.20849,5.31648,no,0.0,0.0
