date,NO,NO2,NOx,CO,O3,SO2,aqsite,t2,rh2,slp,wspd,wdir,calm,meteosite,gas_emcycle,aer_emcycle,month,U,V,daynight,datatype
2019-07-21T12:00:00Z,9.166666666666666e-4,0.0042833333333333334,0.0052049999999999996,0.22862,0.01819833333333333,0.0022303008219478303,CNEA-CAC,25.8,55,1000.7,5.28,320,0,OBS,0.86765,0.900671551273581,07,4.771562991204842,-2.2606606602859043,day,training
2019-07-21T13:00:00Z,8.1e-4,0.004265,0.005086666666666666,0.23805166666666666,0.01788666666666667,0.00257766267386993,CNEA-CAC,26.9,51,999.9,7.78,320,0,OBS,0.8643,0.900671551273581,07,7.030825771131377,-3.331049230497033,day,training
2019-07-21T14:00:00Z,7.483333333333333e-4,0.004083333333333333,0.004845,0.23481666666666667,0.019104999999999997,0.0027316911924586997,CNEA-CAC,27.6,50,999.4,6.11,270,0,OBS,0.8576,0.907014308676916,07,6.0145737183646055,-1.0756407329391016,day,training
2019-07-21T15:00:00Z,4.9e-4,0.004295,0.004796666666666667,0.22935833333333333,0.018556666666666666,0.002674053044380797,CNEA-CAC,27.5,52,999.3,5.28,270,0,OBS,0.871,0.932385338290256,07,5.197536699339626,-0.9295225973679961,day,training
2019-07-21T16:00:00Z,4.983333333333334e-4,0.005666666666666667,0.00618,0.23917166666666667,0.017525,0.002436414896302898,CNEA-CAC,26.3,58,999.8,5.28,270,0,OBS,0.8844,0.945070853096927,07,5.197536699339626,-0.9295225973679961,day,training
2019-07-21T17:00:00Z,6.583333333333334e-4,0.007733333333333333,0.008386666666666667,0.296935,0.013796666666666665,0.0023771100815583313,CNEA-CAC,25.8,60,1000.8,2.5,270,0,OBS,0.90785,0.951413610500261,07,2.4609548765812623,-0.4401148661780285,day,training
2019-07-21T18:00:00Z,0.004353333333333333,0.011101666666666666,0.015458333333333333,0.291675,0.005581666666666665,0.0023144719334804303,CNEA-CAC,23.8,68,1001.4,3.61,230,0,OBS,0.9447,0.957756367903596,07,-2.843582349338659,-2.223991776632645,day,training
2019-07-21T19:00:00Z,0.003365,0.011371666666666667,0.014726666666666667,0.20689833333333332,0.009438333333333333,0.0023468337854025308,CNEA-CAC,16.7,90,1004.1,1.94,50,0,OBS,1.0385,0.945070853096927,07,1.8720340952746999,-0.5090072161856218,day,training
2019-07-21T20:00:00Z,0.00405,0.012843333333333333,0.016893333333333333,0.194645,0.008140000000000001,0.0022925289706579657,CNEA-CAC,14.5,83,1005.6,7.78,90,0,OBS,1.07602,0.951413610500261,07,-3.4860127334849436,6.955294042812341,day,training
2019-07-21T21:00:00Z,0.0035466666666666667,0.012196666666666666,0.015745,0.18448333333333333,0.008223333333333332,0.002076557489246733,CNEA-CAC,13.6,81,1006.5,6.67,50,0,OBS,1.0519,0.881643279063576,07,6.436323410042395,-1.7500402742052048,night,training
